N_Transaccion,Codigo_Producto,Descripcion,Cantidad,Fecha_Hora,Precio_Unitario,ID_Cliente,Pais
536592,22324,BOLSO NINOS POLKADOT AZUL,1,01/12/2010 17:06,4.21,,USA
536592,22325,CORAZONES VINTAGE MOVILES,1,01/12/2010 17:06,11.87,,USA
536592,22331,WOODLAND PARTY BAG + SET DE PEGATINAS,1,01/12/2010 17:06,3.36,,USA
536592,22342,HOME GARLAND ZINC PINTADO,1,01/12/2010 17:06,3.36,,USA
536592,22348,BOLSA DE TE PLACA RETROSPOT ROJA,2,01/12/2010 17:06,1.66,,USA
536592,22350,TAZA DE GATO ILUSTRADA,2,01/12/2010 17:06,5.06,,USA
536592,22352,CAJA DE ALMUERZO CON RETROSPOT DE CUBIERTOS,1,01/12/2010 17:06,5.06,,USA
536592,22355,BOLSO CHARLOTTE DISENO SUKI,2,01/12/2010 17:06,1.66,,USA
536592,22356,BOLSO CHARLOTTE POLKADOT ROSADO,6,01/12/2010 17:06,1.66,,USA
536592,22364,TARRO DE VIDRIO GALLETAS DIGESTIVAS,1,01/12/2010 17:06,5.91,,USA
536592,22371,AIRLINE BAG VINTAGE TOKYO 78,3,01/12/2010 17:06,8.47,,USA
536592,22376,AIRLINE BAG VINTAGE JET SET BLANCO,2,01/12/2010 17:06,8.47,,USA
536592,22379,BOLSA DE RECICLAJE RETROSPOT,2,01/12/2010 17:06,4.21,,USA
536592,22381,TOY TIDY PINK POLKADOT,1,01/12/2010 17:06,4.21,,USA
536592,22386,BOLSO JUMBO POLKADOT ROSADO,3,01/12/2010 17:06,4.21,,USA
536592,22393,COLLAGE VINTAGE PESADO EN PAPEL,1,01/12/2010 17:06,5.06,,USA
536592,22396,PAQUETE DE IMANES DE 4 FOTOS RETRO,1,01/12/2010 17:06,2.51,,USA
536592,22405,DISENO DE DINERO DE BOLSILLO DE CAJA DE DINERO,1,01/12/2010 17:06,2.51,,USA
536592,22409,DISENO DE GALLETAS DE CAJA DE DINERO,1,01/12/2010 17:06,2.51,,USA
536592,22411,JUMBO SHOPPER VINTAGE ROJO PAISLEY,2,01/12/2010 17:06,4.21,,USA
536592,22413,SENAL DE METAL TOmalo o dEjalo,1,01/12/2010 17:06,5.91,,USA
536592,22419,LAPIZ LABIAL ROJO,7,01/12/2010 17:06,0.85,,USA
536592,22420,LAPIZ LABIAL BABY PINK,2,01/12/2010 17:06,0.85,,USA
536592,22421,LAPIZ LABIAL FUSCHIA,3,01/12/2010 17:06,0.85,,USA
536592,22422,PLUMA PARA TUBO DE PASTA DENTAL,2,01/12/2010 17:06,1.28,,USA
536592,22423,REGENCIA CAKESTAND 3 NIVEL,47,01/12/2010 17:06,12.72,,USA
536592,22425,CREMA COLANDANTE DE ESMALTES,1,01/12/2010 17:06,10.17,,USA
536592,22427,CREMA JARRA FLOR ESMALTE,1,01/12/2010 17:06,11.87,,USA
536592,22428,CREMA DE CUBO DE FUEGO DE ESMALTE,1,01/12/2010 17:06,14.43,,USA
536592,22449,BOLSO DE SEDA BABUSHKA ROSA,1,01/12/2010 17:06,6.77,,USA
536592,22451,BOLSO DE SEDA BABUSHKA ROJO,1,01/12/2010 17:06,6.77,,USA
536592,22458,HORQUILLA DE JARDIN DE HIERRO FUNDIDO,1,01/12/2010 17:06,5.06,,USA
536592,22459,GANCHO DE JARDIN DE HIERRO FUNDIDO,1,01/12/2010 17:06,5.06,,USA
536592,22467,RACK DE GOMAS,1,01/12/2010 17:06,5.06,,USA
536592,22469,CORAZON DE MIMBRE PEQUENO,11,01/12/2010 17:06,3.36,,USA
536592,22472,TV CENA BANDEJA DOLLY CHICA,3,01/12/2010 17:06,11.02,,USA
536592,22487,ESCALERA DE PLANTA DE JARDIN DE MADERA BLANCA,1,01/12/2010 17:06,20.38,,USA
536592,22489,PAQUETE DE 12 CRAYONES TRADICIONALES,2,01/12/2010 17:06,0.85,,USA
536592,22499,UNION DE MADERA JACK BUNTING,1,01/12/2010 17:06,12.72,,USA
536592,22501,CESTA PICNIC MIMBRE GRANDE,2,01/12/2010 17:06,21.23,,USA
536592,22503,BOLSA DE CABINA VINTAGE PAISLEY,1,01/12/2010 17:06,59.53,,USA
536592,22508,CORAZON DE RETROSPOT DE PUERTA,2,01/12/2010 17:06,7.62,,USA
536592,22530,DIBUJO MAGICO PIZARRA DOLLY CHICA,3,01/12/2010 17:06,0.85,,USA
536592,22531,DESFILE MAGICO CIRCO DE PIZARRA DESFILE,1,01/12/2010 17:06,0.85,,USA
536592,22534,PIZARRA DIBUJO MAGICO SPACEBOY,1,01/12/2010 17:06,0.85,,USA
536592,22536,PURDEY DE PIZARRA DE DIBUJO MAGICO,1,01/12/2010 17:06,0.85,,USA
536592,22537,DIBUJO MAGICO DINOSAURIO PIZARRA,1,01/12/2010 17:06,0.85,,USA
536592,22539,MINI JIGSAW DOLLY GIRL,1,01/12/2010 17:06,0.85,,USA
536592,22544,MINI JIGSAW SPACEBOY,1,01/12/2010 17:06,0.85,,USA
536592,22547,MINI JIGSAW DINOSAUR,1,01/12/2010 17:06,0.85,,USA
536592,22553,YESOS EN CRANEOS DE HOJALATA,1,01/12/2010 17:06,3.36,,USA
536592,22557,YESOS EN TIN VINTAGE PAISLEY,1,01/12/2010 17:06,3.36,,USA
536592,22560,ARCILLA DE MODELADO TRADICIONAL,1,01/12/2010 17:06,2.51,,USA
536592,22561,JUEGO DE COLOREAR DE ESCUELA DE MADERA,1,01/12/2010 17:06,3.36,,USA
536592,22565,BANDAS DE PELO FELTCRAFT ROSADO Y BLANCO,1,01/12/2010 17:06,1.66,,USA
536592,22566,FELTCRAFT HAIRBAND ROSA Y PURPURA,1,01/12/2010 17:06,1.66,,USA
536592,22569,COJIN FELTCRAFT MARIPOSA,2,01/12/2010 17:06,7.62,,USA
536592,22570,CONEJO DE COJIN FELTCRAFT,1,01/12/2010 17:06,7.62,,USA
536592,22571,ROCKING HORSE RED NAVIDAD,1,01/12/2010 17:06,1.66,,USA
536592,22580,CALENDARIO DE ADVIENTO SACK DE GUINGA,1,01/12/2010 17:06,11.87,,USA
536592,22581,ESCAPE DE NAVIDAD DE MADERA,1,01/12/2010 17:06,1.66,,USA
536592,22582,PAQUETE DE 6 CAJAS DE REGALO SWEETIE,2,01/12/2010 17:06,5.06,,USA
536592,22583,PAQUETE DE 6 CAJAS DE REGALO DE BOLSOS,1,01/12/2010 17:06,5.06,,USA
536592,22584,PAQUETE DE 6 CAJAS DE REGALO PANNETONE,1,01/12/2010 17:06,5.06,,USA
536592,22586,FELTCRAFT HAIRBAND ROSA Y AZUL,1,01/12/2010 17:06,1.66,,USA
536592,22587,FELTCRAFT HAIRBAND ROJO Y AZUL,2,01/12/2010 17:06,1.66,,USA
536592,22588,PORTA TARJETAS CORAZON GINGHAM,5,01/12/2010 17:06,5.06,,USA
536592,22589,TARJETERO GINGHAM STAR,2,01/12/2010 17:06,5.06,,USA
536592,22600,NAVIDAD RETROSPOT ESTRELLA MADERA,2,01/12/2010 17:06,1.66,,USA
536592,22601,NAVIDAD RETROSPOT ANGEL MADERA,3,01/12/2010 17:06,1.66,,USA
536592,22602,CORAZON DE NAVIDAD MADERA CORAZON,1,01/12/2010 17:06,1.66,,USA
536592,22603,ARBOL DE RETROSPOT DE NAVIDAD MADERA,1,01/12/2010 17:06,1.66,,USA
536592,22619,JUEGO DE 6 BOLETOS DE SOLDADO,1,01/12/2010 17:06,7.62,,USA
536592,22620,4 TOPS DE GIRO TRADICIONALES,2,01/12/2010 17:06,2.51,,USA
536592,22622,CAJA DE BLOQUES DE ALFABETO VINTAGE,1,01/12/2010 17:06,21.23,,USA
536592,22624,ESCALAS DE COCINA DE MARFIL,1,01/12/2010 17:06,16.98,,USA
536592,22625,ESCALAS DE COCINA ROJAS,1,01/12/2010 17:06,16.98,,USA
536592,22631,CAJA DE ALMUERZO DESFILE CIRCO,1,01/12/2010 17:06,4.21,,USA
536592,22632,CALENTADOR DE MANOS RETROSPOT ROJO,1,01/12/2010 17:06,4.21,,USA
536592,22637,RETROSPOT DE PIGGY BANK,1,01/12/2010 17:06,5.06,,USA
536592,22645,TARTA DE CORAZON CERAMICA TARTA BANCO DE DINERO,1,01/12/2010 17:06,3.36,,USA
536592,22649,TAZA DE PASTEL DE HADA DE FRESA,2,01/12/2010 17:06,11.02,,USA
536592,22651,KIT DE REPARACION DE CAMISA DE CABALLERO,1,01/12/2010 17:06,1.66,,USA
536592,22659,CAJA DE ALMUERZO AMO LONDRES,1,01/12/2010 17:06,4.21,,USA
536592,22663,DISENO JUMBO BOLSO DOLLY CHICA,3,01/12/2010 17:06,4.21,,USA
536592,22664,DISENO DE NINA DOLLY TOY TIDY,3,01/12/2010 17:06,4.21,,USA
536592,22665,DISENO DE LIBRO DE DIBUJOS AZUL DE LA CAJA DE RECETAS,1,01/12/2010 17:06,5.91,,USA
536592,22666,CAJA DE RECETAS DISENO AMARILLO,1,01/12/2010 17:06,5.91,,USA
536592,22668,ROSA DE BEBE,1,01/12/2010 17:06,5.91,,USA
536592,22669,BUNTAS DE BEBE ROJO,3,01/12/2010 17:06,5.91,,USA
536592,22673,JARDIN FRANCES SIGNO METAL AZUL,1,01/12/2010 17:06,2.51,,USA
536592,22678,PUERTA DE METAL AZUL FRANCES SENAL 3,1,01/12/2010 17:06,2.51,,USA
536592,22692,DOORMAT BIENVENIDO A NUESTRA CASA,1,01/12/2010 17:06,7.95,,USA
536592,22694,ESTRELLA DE MIMBRE,1,01/12/2010 17:06,4.21,,USA
536592,22696,WICKER WREATH GRANDE,1,01/12/2010 17:06,4.21,,USA
536592,22697,TAZA Y PLATO DE REGENCIA VERDE,3,01/12/2010 17:06,5.91,,USA
536592,22699,ROSA REGENCIA TAZA Y PLATILLO,4,01/12/2010 17:06,5.91,,USA
536592,22712,TARJETA DOLLY CHICA,1,01/12/2010 17:06,0.85,,USA
536592,22713,TARJETA AMO LONDRES,4,01/12/2010 17:06,0.85,,USA
536592,22726,RELOJ ALARMA VERDE BAKELIKE,2,01/12/2010 17:06,7.62,,USA
536592,22734,SET DE 6 CINTA VINTAGE NAVIDAD,1,01/12/2010 17:06,5.06,,USA
536592,22735,CARRETE DE CINTA CALCETINES Y MITTENS,3,01/12/2010 17:06,3.36,,USA
536592,22737,CARRETE DE CINTA REGALO DE NAVIDAD,2,01/12/2010 17:06,3.36,,USA
536592,22738,CARRETE DE CINTA PUEBLO NEVADO,1,01/12/2010 17:06,3.36,,USA
536592,22739,RIBBON REEL NAVIDAD SOCK BAUBLE,7,01/12/2010 17:06,3.36,,USA
536592,22741,BolIgrafo DIVA FUNKY,3,01/12/2010 17:06,1.66,,USA
536592,22742,HAGA SU PROPIO KIT DE TARJETA PLAYTIME,1,01/12/2010 17:06,5.91,,USA
536592,22745,DORMITORIO PLAYHOUSE DE POPPY,1,01/12/2010 17:06,4.21,,USA
536592,22746,SALA DE JUEGOS POPPY'S,2,01/12/2010 17:06,4.21,,USA
536592,22747,BANO DE PLAYHOUSE DE POPPY,1,01/12/2010 17:06,4.21,,USA
536592,22748,COCINA DE PLAYHOUSE DE POPPY,1,01/12/2010 17:06,4.21,,USA
536592,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,01/12/2010 17:06,7.62,,USA
536592,22751,FELTCRAFT PRINCESA OLIVIA DOLL,1,01/12/2010 17:06,7.62,,USA
536592,22754,CUADERNO BABUSHKA ROJO PEQUENO,2,01/12/2010 17:06,1.66,,USA
536592,22756,CUADERNO BABUSHKA AMARILLO GRANDE,1,01/12/2010 17:06,2.51,,USA
536592,22758,GRAN CUADERNO BABUSHKA PURPURA,2,01/12/2010 17:06,2.51,,USA
536592,22759,JUEGO DE 3 CUADERNOS EN PARCELA,5,01/12/2010 17:06,3.36,,USA
536592,22775,CAJON PURPURA EDWARDIAN ACRILICO,3,01/12/2010 17:06,2.51,,USA
536592,22781,RACK DE REVISTA GUMBALL,1,01/12/2010 17:06,15.28,,USA
536592,22788,RACK BROCANTE,1,01/12/2010 17:06,20.38,,USA
536592,22791,VIDRIO T-LIGHT ANTIGUO,4,01/12/2010 17:06,2.51,,USA
536592,22792,PORTA VELAS ANTIGUAS,4,01/12/2010 17:06,1.66,,USA
536592,22794,RACK DE REVISTA SWEETHEART WIRE,1,01/12/2010 17:06,16.13,,USA
536592,22795,SOPORTE DE LIBRO DE RECETA SWEETHEART,3,01/12/2010 17:06,13.57,,USA
536592,22798,MESA DE VESTIR ANTIGUA CRISTAL,2,01/12/2010 17:06,5.91,,USA
536592,22800,BOTE ANTIGUO ALTO MALETINES,2,01/12/2010 17:06,7.62,,USA
536592,22801,PEDESTAL DE CRISTAL ANTIGUO,2,01/12/2010 17:06,7.62,,USA
536592,22805,MANDO DE CAJON AZUL EDWARDIAN ACRILICO,4,01/12/2010 17:06,2.51,,USA
536592,22810,CONJUNTO DE 6 MUNECOS DE NIEVE EN T-LUCES,1,01/12/2010 17:06,5.91,,USA
536592,22812,PACK 3 CAJAS PANNETONE DE NAVIDAD,3,01/12/2010 17:06,4.21,,USA
536592,22813,PACK 3 CAJAS PANNETONE DE AVES,2,01/12/2010 17:06,4.21,,USA
536592,22814,JUEGOS DE TARJETAS,5,01/12/2010 17:06,0.85,,USA
536592,22831,PLATO DE JABON BROCANTE BLANCO,1,01/12/2010 17:06,5.91,,USA
536592,22834,DISENO BABUSHKA CALENTADOR DE MANOS,3,01/12/2010 17:06,4.21,,USA
536592,22835,BOTELLA DE AGUA CALIENTE SOY TAN POBRE,5,01/12/2010 17:06,9.32,,USA
536592,22837,BOTELLA DE AGUA CALIENTE BABUSHKA,3,01/12/2010 17:06,9.32,,USA
536592,22841,TORTA REDONDA TIN VINTAGE VERDE,1,01/12/2010 17:06,16.13,,USA
536592,22844,ENVASE CREMA VINTAGE PARA PERRO DE ALIMENTOS,1,01/12/2010 17:06,16.98,,USA
536592,22854,SOPORTE DE HUEVO CREMA DULCE,1,01/12/2010 17:06,11.02,,USA
536592,22855,CORAZON DE MIMBRE FINO,1,01/12/2010 17:06,2.51,,USA
536592,22862,Caja de servilletas LOVE HEART,1,01/12/2010 17:06,8.47,,USA
536592,22863,PLATO DE JABON BROCANTE,1,01/12/2010 17:06,5.91,,USA
536592,22865,DISENO DE BUHO CALENTADOR DE MANOS,7,01/12/2010 17:06,4.21,,USA
536592,22866,DISENO SCOTTY PERRO CALENTADOR DE MANOS,4,01/12/2010 17:06,4.21,,USA
536592,22867,DISENO DE AVES CALENTADOR DE MANOS,2,01/12/2010 17:06,4.21,,USA
536592,22870,NUMERO DE AZULEJOS CASA JARDIN 2,1,01/12/2010 17:06,4.21,,USA
536592,22890,NOVEDAD GALLETAS PASTEL STAND 3 NIVEL,1,01/12/2010 17:06,20.38,,USA
536592,22895,JUEGO DE 2 TOALLAS DE TE MANZANA Y PERAS,5,01/12/2010 17:06,5.91,,USA
536592,22897,DISENO DE MANZANAS MITT DEL HORNO,1,01/12/2010 17:06,2.98,,USA
536592,22898,DELANTAL DE NINOS DISENO DE MANZANAS,2,01/12/2010 17:06,4.21,,USA
536592,22900,SET 2 TOALLAS DE TE ME ENCANTA LONDRES,1,01/12/2010 17:06,5.91,,USA
536592,22904,DISENO DE CORTE DE PAPEL DE CALENDARIO,1,01/12/2010 17:06,5.91,,USA
536592,22906,12 TARJETAS DE MENSAJE CON SOBRES,1,01/12/2010 17:06,3.36,,USA
536592,22909,SET DE 20 SERVILLETAS DE NAVIDAD VINTAGE,7,01/12/2010 17:06,1.66,,USA
536592,22910,KIT DE CADENA DE PAPEL NAVIDAD VINTAGE,10,01/12/2010 17:06,5.91,,USA
536592,22915,IMANES SUPERIORES DE BOTELLAS,1,01/12/2010 17:06,5.06,,USA
536592,22916,Marcador de hierbas tomillo,1,01/12/2010 17:06,1.66,,USA
536592,22917,MARMERO DE HIERBAS,1,01/12/2010 17:06,1.66,,USA
536592,22918,PEREJIL MARCADOR DE HIERBAS,1,01/12/2010 17:06,1.66,,USA
536592,22919,MARCA DE HIERBA MENTA,1,01/12/2010 17:06,1.66,,USA
536592,22920,MARCA DE HIERBA ALBAHACA,1,01/12/2010 17:06,1.66,,USA
536592,22921,CHIVES DE MARCADOR DE HIERBAS,1,01/12/2010 17:06,1.66,,USA
536592,22940,FELTCRAFT FIESTA DE NAVIDAD,3,01/12/2010 17:06,8.47,,USA
536592,22941,LUCES DE NAVIDAD 10 RENOS,4,01/12/2010 17:06,16.98,,USA
536592,22944,TARJETA POSTAL DE METAL DE NAVIDAD CON BELLS,1,01/12/2010 17:06,16.13,,USA
536592,22945,ETIQUETAS DE METAL DE NAVIDAD SURTIDAS,2,01/12/2010 17:06,11.02,,USA
536592,22946,CREMA DE CALENDARIO DE ADVIENTO DE MADERA,1,01/12/2010 17:06,34,,USA
536592,22947,CALENDARIO DE ADVIENTO DE MADERA ROJO,1,01/12/2010 17:06,34,,USA
536592,22948,METAL DECORACION NINOS TRAVIESOS,2,01/12/2010 17:06,6.77,,USA
536592,22951,DISENO DE 60 CARCASAS DOLLY CHICA,2,01/12/2010 17:06,1.28,,USA
536592,22952,60 CASAS DE PASTEL VINTAGE NAVIDAD,7,01/12/2010 17:06,1.28,,USA
536592,22961,JUEGO PARA HACER JAMAS IMPRESO,1,01/12/2010 17:06,3.36,,USA
536592,22968,ROSE COTTAGE KEEPSAKE BOX,3,01/12/2010 17:06,20.38,,USA
536592,22969,JAMON CASERO VELAS PERFUMADAS,9,01/12/2010 17:06,3.36,,USA
536592,22972,TAZA DE ESPACIO INFANTIL,1,01/12/2010 17:06,3.36,,USA
536592,22973,TAZA DE DESFILE DE CIRCO PARA NINOS,1,01/12/2010 17:06,3.36,,USA
536592,22974,TAZA DE NINA DOLLY CHICA,1,01/12/2010 17:06,3.36,,USA
536592,22975,COPA DE HUEVOS PARA NINOS DEL ESPACIO,2,01/12/2010 17:06,2.51,,USA
536592,22976,TAZA DE HUEVO DE CIRCO DESFILE DE NINOS,2,01/12/2010 17:06,2.51,,USA
536592,22977,TAZA DE HUEVOS PARA NINOS DE DOLLY CHICA,1,01/12/2010 17:06,2.51,,USA
536592,22988,COPA DE HUEVOS SOLDADOS,7,01/12/2010 17:06,2.51,,USA
536592,35095A,CAJA OVALADA DE TELA VICTORIANA AZUL,1,01/12/2010 17:06,0.84,,USA
536592,35471D,CONJUNTO DE 3 PLUMAS PIEL ROSA CLARO,1,01/12/2010 17:06,2.51,,USA
536592,35598B,ARBOL DE NAVIDAD NEGRO 60CM,1,01/12/2010 17:06,6.77,,USA
536592,35599D,ARBOL DE NAVIDAD ROSADO Y BLANCO 120CM,1,01/12/2010 17:06,5.91,,USA
536592,35637A,CORTINA DE CUERDA DE MARFIL CON POLO,1,01/12/2010 17:06,19.53,,USA
536592,35916B,FIELTRO AZUL COLGANDO EL CORAZON W FLOR,1,01/12/2010 17:06,1.66,,USA
536592,35916C,ROSA SENTIA EL CORAZON COLGANTE W FLOR,1,01/12/2010 17:06,1.66,,USA
536592,35957,SMALLFOLKART BAUBLE NAVIDAD DEC,5,01/12/2010 17:06,1.66,,USA
536592,35961,FOLKART ZINC HEART NAVIDAD DEC,4,01/12/2010 17:06,1.66,,USA
536592,35964,CLIP DE FOLKART EN ESTRELLAS,1,01/12/2010 17:06,1.66,,USA
536592,35965,ANILLOS DE SERVILLETAS DE CORAZON FOLKART,4,01/12/2010 17:06,3.36,,USA
536592,35967,SOPORTE DE LUZ EN T DE METAL FOLK ART STAR,3,01/12/2010 17:06,1.66,,USA
536592,37370,TAZAS DE CAFE RETRO SURTIDAS,1,01/12/2010 17:06,16.13,,USA
536592,37444C,TAZA Y PLATO DE DESAYUNO ROSADO,1,01/12/2010 17:06,5.91,,USA
536592,37446,SOPORTE MINI PASTEL CON TORTAS COLGANTES,1,01/12/2010 17:06,3.36,,USA
536592,37450,TAZA DE TORTA CERAMICA + TORTAS COLGANTES,1,01/12/2010 17:06,5.91,,USA
536592,37491A,SOPORTE DE VELA CERAMICO AMARILLO / ROSADO,1,01/12/2010 17:06,3.36,,USA
536592,46775D,PUESTA DE SOL COLOR CHUNKY HECHO A MANO,1,01/12/2010 17:06,11.02,,USA
536592,46776B,FUNDA DE COJIN BAYAS TEJIDAS,1,01/12/2010 17:06,4.21,,USA
536592,47563A,CUBIERTA DE TABLERO DE PLANCHADO RETRO LONGBOARD,1,01/12/2010 17:06,5.91,,USA
536592,47566B,TET TIME PARTY BUNTING,1,01/12/2010 17:06,8.47,,USA
536592,47567B,TE DEL TIEMPO COCINA DELANTAL,1,01/12/2010 17:06,12.72,,USA
536592,47590A,AZUL FELIZ CUMPLEANOS,1,01/12/2010 17:06,11.02,,USA
536592,47590B,ROSADO FELIZ CUMPLEANOS,1,01/12/2010 17:06,11.02,,USA
536592,47591B,DELANTAL DE LOS NINOS DE SCOTTIES,22,01/12/2010 17:06,1.66,,USA
536592,47591D,DELANTAL DE NINOS DE PASTEL ROSADO,3,01/12/2010 17:06,4.21,,USA
536592,47593B,SCOTTIE PERROS BABY BIB,3,01/12/2010 17:06,0.85,,USA
536592,47594A,BOLSO DE DISENO DE CARRUSEL,1,01/12/2010 17:06,4.21,,USA
536592,47599A,BOLSAS DE FIESTA ROSADAS,1,01/12/2010 17:06,4.21,,USA
536592,48111,DOORMAT 3 GATOS SONRIENTES,1,01/12/2010 17:06,14.43,,USA
536592,48138,BANDERA DE LA UNION DE DOORMAT,1,01/12/2010 17:06,14.43,,USA
536592,48187,DOORMAT NUEVA INGLATERRA,1,01/12/2010 17:06,14.43,,USA
536592,48194,DOORMAT HEARTS,1,01/12/2010 17:06,14.43,,USA
536592,51014A,"PLUMA DE PLUMAS, ROSA CALIENTE",1,01/12/2010 17:06,1.66,,USA
536592,51014C,"PLUMA DE PLUMAS, NEGRO DE CARBON",1,01/12/2010 17:06,1.66,,USA
536592,70006,CALENTADOR DE BOLSILLO AMOR CORAZON,2,01/12/2010 17:06,3.36,,USA
536592,70007,CALENTADOR DE MANOS ALPINO HI TEC,1,01/12/2010 17:06,3.36,,USA
536592,71477,VIDRIO DE COLOR. SOPORTE DE LUZ EN ESTRELLA,1,01/12/2010 17:06,6.77,,USA
536592,71496A,A4 WALL TIDY OFICINA AZUL,2,01/12/2010 17:06,1.49,,USA
536592,72134,VELA CUBO COLUMBIANO,1,01/12/2010 17:06,1.66,,USA
536592,72741,GRAND CHOCOLATECANDLE,3,01/12/2010 17:06,2.82,,USA
536592,72807A,SET / 3 VELAS ROSAS EN CAJA JOYAS,1,01/12/2010 17:06,8.47,,USA
536592,72816,SET / 3 VELAS DE DESCUPAMIENTO DE NAVIDAD,5,01/12/2010 17:06,2.51,,USA
536592,72817,JUEGO DE 2 VELAS DECOUPAGE DE NAVIDAD,1,01/12/2010 17:06,1.66,,USA
536592,79067,BANDEJA MEXICANA DE CORONA,1,01/12/2010 17:06,8.47,,USA
536592,79302M,"LUCES DE ARTE, MONO FUNK",1,01/12/2010 17:06,5.91,,USA
536592,79321,LUCES DE CHILE,2,01/12/2010 17:06,10.17,,USA
536592,82551,LAVANDERIA 15C SIGNO METALICO,2,01/12/2010 17:06,2.51,,USA
536592,82552,SIGNO DE METAL PARA LAVADO,1,01/12/2010 17:06,2.51,,USA
536592,82578,Signo de metal de cocina,1,01/12/2010 17:06,1.28,,USA
536592,82580,SENAL DE METAL PARA BANO,3,01/12/2010 17:06,1.28,,USA
536592,82582,AREA SIGNO DE METAL PATROLADO,1,01/12/2010 17:06,4.21,,USA
536592,82599,SENAL DE STOPMETAL DE DESCANSO DE FANNY,2,01/12/2010 17:06,4.21,,USA
536592,82613B,"SIGNO METALICO, GANCHO SIMPLE",1,01/12/2010 17:06,2.51,,USA
536592,82613C,"SIGNO METALICO, GANCHO SIMPLE",1,01/12/2010 17:06,2.51,,USA
536592,82613D,METAL SIGN CUPCAKE GANCHO SIMPLE,3,01/12/2010 17:06,2.51,,USA
536592,82616C,KIT DE TEJIDO DE BUFANDA GLAMOUR DE MEDIANOCHE,1,01/12/2010 17:06,2.51,,USA
536592,84029E,CORAZON BLANCO CALIENTE DE LANA ROJO.,1,01/12/2010 17:06,7.62,,USA
536592,84029G,BOTELLA DE AGUA CALIENTE DE BANDERA DE UNION,2,01/12/2010 17:06,7.62,,USA
536592,84031B,BOTELLA DE AGUA CALIENTE AZUL CHARLIE LOLA,1,01/12/2010 17:06,4.21,,USA
536592,84032A,BOTELLA DE AGUA CALIENTE CHARLIE + LOLA PINK,8,01/12/2010 17:06,3.36,,USA
536592,84032B,CHARLIE + LOLA BOTELLA DE AGUA CALIENTE ROJA,1,01/12/2010 17:06,3.36,,USA
536592,84086C,RADIO RETRO ROSADO / PURPURA,1,01/12/2010 17:06,4.21,,USA
536592,84279P,CHERRY BLOSSOM FRASCO DECORATIVO,1,01/12/2010 17:06,8.47,,USA
536592,84347,ANGELES DE PLATA ROTATIVOS T-LIGHT HLDR,1,01/12/2010 17:06,5.06,,USA
536592,84375,SET DE 20 CORTADORES DE GALLETAS PARA NINOS,1,01/12/2010 17:06,4.21,,USA
536592,84378,JUEGO DE 3 CORTADORES DE GALLETAS DE CORAZON,1,01/12/2010 17:06,2.51,,USA
536592,84380,JUEGO DE 3 CORTADORES DE GALLETAS DE MARIPOSA,1,01/12/2010 17:06,2.51,,USA
536592,84459B,CORAZON DE POLLO DE METAL AMARILLO,1,01/12/2010 17:06,3.36,,USA
536592,84509A,JUEGO DE 4 PLACAS DE ROSA INGLES,2,01/12/2010 17:06,7.62,,USA
536592,84510A,JUEGO DE 4 INGLESES ROSAS INGLESAS,2,01/12/2010 17:06,2.51,,USA
536592,84520B,PACK 20 servilletas de papel rosa inglEs,2,01/12/2010 17:06,1.66,,USA
536592,84536A,CUADERNO INGLES ROSE TAMANO A7,1,01/12/2010 17:06,0.85,,USA
536592,84536B,CUADERNOS DE HADAS CUADERNO A7 TAMANO,1,01/12/2010 17:06,0.85,,USA
536592,84559A,HOJA 3D DE PEGATINAS PARA PERROS,1,01/12/2010 17:06,1.69,,USA
536592,84559B,HOJA 3D DE PEGATINAS PARA GATO,1,01/12/2010 17:06,1.69,,USA
536592,84580,JUGUETE DE RATON CON CAMISETA ROSADA,2,01/12/2010 17:06,4.21,,USA
536592,84596J,TUERCAS MEZCLADAS TAZON VERDE CLARO,1,01/12/2010 17:06,2.51,,USA
536592,84609,SOPORTE DE VELA ROCOCO ALTO,1,01/12/2010 17:06,16.98,,USA
536592,84659A,RELOJ DE ALARMA DE VIAJE BLANCO,3,01/12/2010 17:06,2.51,,USA
536592,84663A,RELOJ DE HIERBA DE MADERA RELOJ DE PARED,1,01/12/2010 17:06,5.91,,USA
536592,84692,CAJA DE 24 PARASOLES DE COCTEL,3,01/12/2010 17:06,0.85,,USA
536592,84754,S / 15 BOLAS DE VIDRIO DE PLATA EN BOLSA,1,01/12/2010 17:06,2.51,,USA
536592,84755,COLOR VIDRIO T-LIGHT SOPORTE COLGANTE,4,01/12/2010 17:06,1.27,,USA
536592,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2,01/12/2010 17:06,2.51,,USA
536592,84832,VARILLA ZINC WILLIE WINKIE STICK,1,01/12/2010 17:06,1.66,,USA
536592,84856L,BOLSA GRANDE DE PLAYA TAHITI,1,01/12/2010 17:06,11.87,,USA
536592,84879,ORNAMENTO DE AVES DE COLOR SURTIDO,8,01/12/2010 17:06,3.19,,USA
536592,84912B,BOLSO VERDE ROSA,1,01/12/2010 17:06,3.36,,USA
536592,84913B,TOALLA ROSA VERDE MENTA,2,01/12/2010 17:06,3.36,,USA
536592,84915,TOALLA DE MANO FLOR ROSA Y MARGARITA,2,01/12/2010 17:06,4.21,,USA
536592,84923,BOLSO DE MARIPOSA ROSA CON BURBUJAS,1,01/12/2010 17:06,4.21,,USA
